
0  arriveTime  1093.0397472810648  leaveTime  1858.4967151136912  state  RobotState.onTask  taskID  2
1  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
4  arriveTime  1152.5067883963313  leaveTime  1858.4967151136912  state  RobotState.onTask  taskID  2
5  arriveTime  1152.5067883963313  leaveTime  1093.4305664453636  state  RobotState.onRoad  taskID  2
6  arriveTime  1093.0397472810648  leaveTime  1858.4967151136912  state  RobotState.onTask  taskID  2
7  arriveTime  1093.0397472810648  leaveTime  1858.4967151136912  state  RobotState.onTask  taskID  2

5 time = 1152.5067883963313 type = CalType.arriveCond

0  arriveTime  1093.0397472810648  leaveTime  1650.2841131405892  state  RobotState.onTask  taskID  2
1  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
4  arriveTime  1152.5067883963313  leaveTime  1650.2841131405892  state  RobotState.onTask  taskID  2
5  arriveTime  1152.5067883963313  leaveTime  1650.2841131405892  state  RobotState.onTask  taskID  2
6  arriveTime  1093.0397472810648  leaveTime  1650.2841131405892  state  RobotState.onTask  taskID  2
7  arriveTime  1093.0397472810648  leaveTime  1650.2841131405892  state  RobotState.onTask  taskID  2

0 time = 1650.2841131405892 type = CalType.leaveCond
2 have been completed

0  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  2732.545107221482  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7

0 time = 1689.8441940302941 type = CalType.arriveCond

0  arriveTime  1689.8441940302941  leaveTime  2265.3161996880644  state  RobotState.onTask  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  2265.3161996880644  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  2265.3161996880644  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  2265.3161996880644  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7

4 time = 1689.8441940302941 type = CalType.arriveCond

0  arriveTime  1689.8441940302941  leaveTime  2087.2435814583564  state  RobotState.onTask  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  2087.2435814583564  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  2087.2435814583564  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  2087.2435814583564  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  2087.2435814583564  state  RobotState.onTask  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7

5 time = 1689.8441940302941 type = CalType.arriveCond

0  arriveTime  1689.8441940302941  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1993.3328200264436  state  RobotState.onTask  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7

6 time = 1689.8441940302941 type = CalType.arriveCond

0  arriveTime  1689.8441940302941  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1935.3229294932316  state  RobotState.onTask  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1650.2841131405892  state  RobotState.onRoad  taskID  7

7 time = 1689.8441940302941 type = CalType.arriveCond

0  arriveTime  1689.8441940302941  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
1  arriveTime  1118.0273141978614  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
2  arriveTime  1118.0273141978614  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
3  arriveTime  1118.0273141978614  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
4  arriveTime  1689.8441940302941  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
5  arriveTime  1689.8441940302941  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
6  arriveTime  1689.8441940302941  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7
7  arriveTime  1689.8441940302941  leaveTime  1895.9308049856343  state  RobotState.onTask  taskID  7

0 time = 1895.9308049856343 type = CalType.leaveCond
7 have been completed
[True, True, True, True, True, True, True, True]
